,tts,1001,1002,1003,1004,1005,1007,1009,1013,1015,1020,1022,1023,PP,MM,FR,KT,JD,PP-r,MM-r,FR-r,KT-r,JD-r
64,960,0.44240408218852645,0.25998760272024857,1.1736684922308755,0.032466448773457834,0.5659436365859136,0.4101903464136325,0.39213797974481857,0.08845703653725145,0.1835075153016028,0.4051835792234586,0.9436949600070257,0.34109668659406456,0.11509311301700986,0.41230854451592425,1.6602975245748262,0.07579006844941727,0.22270768402878405,0.26120457441314127,0.3263441791409032,0.44803842596305765,0.10126221966968973,0.21423682180240355
65,975,0.42146806219094435,0.27227975159995,1.1864656000781968,0.0224707439500218,0.5289335398347452,0.3990636944630461,0.3923820684223811,0.09758117062653504,0.1896533156479907,0.4120589874096279,0.9431444694668603,0.3327955600126846,0.11085468309079927,0.40985204501606853,1.690774855680961,0.04435617836276773,0.2204198480504993,0.2576581537341671,0.3130420615443317,0.4359094929704548,0.09840407641391069,0.21176967180064388
66,990,0.40053204219336314,0.2845719004796514,1.1992627079255178,0.012475039126586207,0.4919234430835777,0.38793704251245953,0.39262615709994364,0.10670530471581907,0.1957991159943786,0.4189343955957967,0.942593978926693,0.32449443343130424,0.10661625316458956,0.40739554551621326,1.7212521867870958,0.0129222882761173,0.218132012072215,0.2541117330551932,0.2997399439477606,0.423780559977851,0.09554593315813031,0.20930252179888464
67,1005,0.37959602219578237,0.2968640493593524,1.2120598157728388,0.0024793343031506154,0.45491334633240976,0.37681039056187293,0.3928702457775062,0.1158294388051031,0.20194491634076694,0.42580980378196553,0.9420434883865276,0.31619330684992475,0.10237782323837896,0.4049390460163578,1.7517295178932297,0.01851160181053224,0.21584417609393025,0.25056531237621904,0.28643782635118953,0.4116516269852486,0.09268778990235216,0.2068353717971254
68,1020,0.35866000219820116,0.3091561982390534,1.2248569236201603,0.007516370520284976,0.4179032495812418,0.3656837386112861,0.39311433445506916,0.12495357289438624,0.2080907166871544,0.4326852119681348,0.9414929978463622,0.30789218026854526,0.09813939331216925,0.4024825465165023,1.7822068489993637,0.04994549189718178,0.21355634011564595,0.2470188916972449,0.27313570875461846,0.3995226939926453,0.08982964664657311,0.20436822179536618
69,1035,0.33772398220061994,0.3214483471187548,1.237654031467481,0.017512075343720124,0.3808931528300743,0.35455708666069974,0.39335842313263125,0.13407770698367028,0.21423651703354318,0.4395606201543032,0.9409425073061959,0.2995910536871649,0.0939009633859591,0.40002604701664746,1.8126841801054985,0.08137938198383221,0.2112685041373612,0.24347247101827096,0.2598335911580478,0.38739376100004197,0.08697150339079363,0.2019010717936074
70,1050,0.31678796220303784,0.3337404959984558,1.2504511393148023,0.027507780167155715,0.34388305607890635,0.3434304347101129,0.3936025118101938,0.14320184107295386,0.22038231737993064,0.4464360283404729,0.9403920167660305,0.29128992710578494,0.08966253345974895,0.3975695475167915,1.8431615112116324,0.11281327207048264,0.20898066815907645,0.23992605033929681,0.24653147356147675,0.37526482800743866,0.08411336013501458,0.19943392179184816
71,1065,0.29585194220545574,0.34603264487815766,1.2632482471621231,0.03750348499059131,0.3068729593277397,0.3323037827595259,0.3938466004877559,0.15232597516223878,0.22652811772631942,0.4533114365266411,0.9398415262258668,0.2829888005244041,0.08542410353353924,0.3951130480169365,1.8736388423177681,0.14424716215713307,0.2066928321807926,0.23637962966032333,0.23322935596490568,0.36313589501483534,0.08125521687923465,0.19696677179008892
72,1080,0.2749159222078763,0.35832479375785775,1.2760453550094448,0.047499189814028675,0.26986286257657044,0.3211771308089404,0.3940906891653202,0.16145010925152103,0.23267391807270643,0.46018684471281124,0.9392910356856978,0.27468767394302507,0.08118567360732865,0.39265654851707965,1.9041161734239003,0.17568105224378172,0.20440499620250696,0.2328332089813483,0.2199272383683346,0.35100696202223336,0.07839707362345738,0.1944996217883288
73,1095,0.2539799022102942,0.3706169426375596,1.2888424628567658,0.05749489463746338,0.23285276582540382,0.31005047885835335,0.39433477784288185,0.17057424334080595,0.23881971841909433,0.4670622528989796,0.9387405451455333,0.26638654736164513,0.07694724368111894,0.39020004901722527,1.934593504530035,0.20711494233043215,0.2021171602242231,0.2292867883023748,0.20662512077176354,0.33887802902963005,0.07553893036767745,0.19203247178657
74,1110,0.23304388221271255,0.38290909151726105,1.3016395707040869,0.06749059946089853,0.1958426690742363,0.29892382690776675,0.39457886652044394,0.17969837743008998,0.24496551876548267,0.4739376610851487,0.9381900546053688,0.2580854207802652,0.07270881375490879,0.38774354951737,1.9650708356361708,0.23854883241708258,0.1998293242459388,0.22574036762340088,0.1933230031751929,0.3267490960370263,0.07268078711189796,0.18956532178481122
75,1125,0.21210786221513223,0.39520124039696203,1.3144366785514083,0.077486304284335,0.15883257232306747,0.2877971749571808,0.3948229551980078,0.18882251151937224,0.2511113191118701,0.4808130692713186,0.9376395640652015,0.2497842941988857,0.06847038382869819,0.38528705001751384,1.9955481667423038,0.26998272250373123,0.19754148826765272,0.22219394694442607,0.18002088557862095,0.3146201630444243,0.0698226438561198,0.18709817178305066
76,1140,0.19117184221755013,0.407493389276663,1.3272337863987291,0.0874820091077706,0.12182247557189996,0.276670523006594,0.3950670438755699,0.19794664560865716,0.25725711945825847,0.4876884774574868,0.9370890735250379,0.24148316761750532,0.06423195390248893,0.382830550517659,2.0260254978484395,0.30141661259038166,0.19525365228936886,0.21864752626545259,0.16671876798205032,0.3024912300518201,0.06696450060034032,0.18463102178129231
77,1155,0.17227383787936823,0.4181998361177621,1.3409328371893492,0.0988893749873565,0.08269175713314425,0.2668585137838173,0.3968912959711681,0.20530402006071435,0.26201577061873493,0.467517004996469,0.9339104697785761,0.23469757202817343,0.05869228774345414,0.37927951750928846,2.053961454427902,0.33024989255372805,0.19151190064339563,0.21404811347488062,0.15181996926112173,0.2921409426335262,0.06619242244668833,0.18059267411088653
78,1170,0.15420564137051418,0.4282606412237038,1.3549991272170692,0.11087151927521832,0.04269759661469141,0.2473289585256404,0.3993589346716999,0.21194203253301946,0.2662096237367577,0.44793321647712103,0.929661791371557,0.2285290470079464,0.05262280425508603,0.3752828292035022,2.080862653266541,0.3580242961382818,0.1871781660071714,0.20901995957312347,0.13627105850998422,0.282514856727794,0.06626971615445898,0.17591459037130397
79,1185,0.14130539083429428,0.43430046522167665,1.3389695188128803,0.12643331617085662,0.002673980048387037,0.23113303937536256,0.4058335097932939,0.21409994284825506,0.26688598079644077,0.4320094547160114,0.9187488133074386,0.226203565219814,0.04325368049268086,0.3685106519012724,2.101319502087803,0.39045895879645,0.17915763064165402,0.20132165624574672,0.11667332617685844,0.2615471319817786,0.07163679833538028,0.1672523053198014
80,1200,0.1315502403298381,0.4378932071724746,1.3243318039236085,0.11277022084576904,0.051318135754828464,0.21696589898638807,0.41474661966967985,0.21353135998590744,0.2654216659095896,0.4183131059995706,0.9037800867555794,0.2262168763399921,0.031876467097444294,0.3600493720857605,2.117854459010103,0.4188803161869754,0.1688933881723469,0.19199835778726881,0.09461156868682519,0.2433242429912963,0.053494044859164536,0.1561653216087091
81,1215,0.133187108142927,0.4418802104032653,1.3147357335791423,0.10699797196028649,0.05554032138562803,0.21014729587050218,0.4078610135545253,0.20308701485590674,0.25620352005377844,0.41268477736177167,0.8741208382498717,0.21678696089842386,0.030789563423112343,0.34546991269657323,2.120183742376337,0.43276488725555406,0.15050210612800718,0.18982250352939656,0.09602103127438077,0.23504355580358238,0.04701189455124277,0.15914983463218713
82,1230,0.1274581791167999,0.4425903495690586,1.3070035344712798,0.10414293026395094,0.0641447861800728,0.2060454109073333,0.4042408259072374,0.20520654991486786,0.25740457856159527,0.41003915613765085,0.8626421677800717,0.21048890057612546,0.027013646209279152,0.3286285923557839,2.1172612579706827,0.4412752797882722,0.14774838721633232,0.18547063389964302,0.09413094144143441,0.2304384518117879,0.04484061198770117,0.15888745696998807
83,1245,0.12268626270550742,0.44255587382116746,1.2996948702713147,0.10195077721244883,0.073745053777579,0.20256085666422607,0.4013626523448688,0.20649644892446517,0.25795425872329725,0.4080713074360782,0.8499293863356887,0.20490250420541312,0.022626693705334322,0.32377997874928854,2.1131453933916102,0.44856447626060314,0.14431193771401274,0.18062429960301007,0.09149108112913362,0.22666856527481682,0.043648905125107884,0.15788727536484215
84,1260,0.11791434629421582,0.44252139807327495,1.2923862060713502,0.09975862416094716,0.08334532137508655,0.1990763024211195,0.3984844787825008,0.20778634793406114,0.2585039388849988,0.40610345873450604,0.8372166048913043,0.1993161078347021,0.018239741201388826,0.31893136514279297,2.1090295288125356,0.4558536727329332,0.14087548821169316,0.17577796530637668,0.08885122081683239,0.22289867873784663,0.042457198262516815,0.1568870937596949
85,1275,0.11314242988292245,0.4424869223253851,1.2850775418713845,0.0975664711094435,0.09294558897259275,0.19559174817801162,0.39560630522013174,0.20907624694365934,0.2590536190467021,0.40413561003293275,0.8245038234469235,0.19372971146398843,0.013852788697444662,0.31408275153629805,2.1049136642334645,0.46314286920526504,0.1374390387093749,0.1709316310097444,0.08621136050453204,0.2191287922008751,0.04126549139992308,0.15588691215454942
86,1290,0.10837051347163085,0.4424524465774926,1.2777688776714202,0.09537431805794228,0.10254585657010029,0.19210719393490527,0.3927281316577629,0.21036614595325576,0.25960329920840364,0.40216776133136056,0.8117910420025392,0.18814331509327764,0.009465836193499166,0.3092341379298029,2.1007977996543907,0.47043206567759466,0.13400258920705488,0.16608529671311079,0.08357150019223081,0.21535890566390492,0.04007378453733157,0.1548867305494026
87,1305,0.1035985970603388,0.442417970829601,1.270460213471455,0.09318216500644061,0.11214612416760783,0.18862263969179827,0.3898499580953947,0.21165604496285262,0.2601529793701054,0.40019991262978794,0.7990782605581557,0.18255691872256552,0.0050788836895538925,0.3043855243233067,2.0966819350753165,0.4777212621499243,0.1305661397047353,0.16123896241647784,0.08093163987992957,0.21158901912693429,0.03888207767473961,0.15388654894425624
88,1320,0.09882668064904676,0.4423834950817098,1.2631515492714904,0.09099001195493805,0.12174639176511404,0.18513808544869148,0.3869717845330263,0.21294594397244948,0.26070265953180716,0.39823206392821575,0.7863654791137717,0.17697052235185384,0.0006919311856090626,0.29953691071681154,2.0925660704962437,0.4850104586222552,0.12712969020241616,0.15639262811984467,0.07829177956762878,0.20781913258996365,0.03769037081214721,0.152886367339109
89,1335,0.09405476423775427,0.4423490193338182,1.2558428850715253,0.0887978589034355,0.1313466593626207,0.18165353120558447,0.3840936109706581,0.21423584298204634,0.26125233969350936,0.3962642152266431,0.7736526976693887,0.17138412598114194,0.003695021318335545,0.29468829711031597,2.0884502059171712,0.49229965509458573,0.12369324070009746,0.15154629382321172,0.07565191925532799,0.20404924605299257,0.036498663949554366,0.1518861857339635
90,1350,0.08928284782646223,0.44231454358592703,1.2485342208715606,0.08660570585193317,0.14094692696012778,0.17816897696247724,0.3812154374082892,0.2155257419916432,0.26180201985521134,0.3942963665250705,0.7609399162250052,0.16579772961042982,0.008081973822281263,0.2898396835038206,2.0843343413380975,0.4995888515669158,0.12025679119777788,0.14669995952657855,0.07301205894302676,0.2002793595160215,0.035306957086961965,0.1508860041288167
91,1365,0.08451093141517063,0.4422800678380354,1.2412255566715957,0.08441355280043106,0.15054719455763532,0.17468442271937046,0.37833726384592103,0.21681564100124007,0.2623517000169133,0.3923285178234981,0.7482271347806213,0.16021133323971815,0.012468926326226093,0.2849910698973248,2.080218476759024,0.5068780480392459,0.11682034169545874,0.1418536252299456,0.07037219863072552,0.1965094729790513,0.03411525022437045,0.1498858225236699
92,1380,0.0797390150038777,0.44224559209014425,1.2339168924716304,0.08222139974892784,0.16014746215514153,0.171199868476263,0.37545909028355173,0.21810554001083826,0.26290138017861575,0.390360669121925,0.7355143533362392,0.15462493686900536,0.0168558788301707,0.2801424562908301,2.076102612179952,0.5141672445115781,0.1133838921931396,0.13700729093331288,0.06773233831842562,0.19273958644207934,0.03292354336177716,0.14888564091852396
93,1395,0.07496709859258566,0.4422111163422522,1.2266082282716655,0.08002924669742617,0.16974772975264818,0.16771531423315622,0.37258091672118354,0.21939543902043424,0.2634510603403173,0.3883928204203526,0.7228015718918561,0.14903854049829368,0.021242831334115753,0.27529384268433454,2.0719867476008793,0.5214564409839078,0.10994744269082002,0.1321609566366797,0.06509247800612439,0.18896969990510915,0.03173183649918476,0.1478854593133776
94,1410,0.07019518218129273,0.44217664059436235,1.2192995640717004,0.07783709364592317,0.1793479973501544,0.16423075999004877,0.3697027431588149,0.22068533803003243,0.26400074050201994,0.38642497171877954,0.710088790447474,0.14345214412758112,0.02562978383806014,0.27044522907783963,2.0678708830218073,0.5287456374562391,0.10651099318850177,0.12731462234004698,0.06245261769382404,0.18519981336813807,0.03054012963659236,0.14688527770823168
95,1425,0.06542326577000113,0.4421421648464703,1.2119908998717357,0.0756449405944215,0.18894826494766193,0.1607462057469422,0.36682456959644627,0.2219752370396293,0.2645504206637215,0.38445712301720736,0.6973760090030896,0.13786574775686966,0.030016736342005856,0.26559661547134383,2.063755018442733,0.5360348339285688,0.10307454368618174,0.12246828804341359,0.05981275738152236,0.18142992683116743,0.029348422774000404,0.14588509610308442
96,1440,0.060651349358709084,0.44210768909857867,1.204682235671771,0.07345278754291917,0.19854853254516902,0.15726165150383542,0.36394639603407786,0.2232651360492257,0.26510010082542323,0.3824892743156352,0.6846632275587057,0.13227935138615798,0.03440368884595091,0.2607480018648485,2.05963915386366,0.5433240304008993,0.09963809418386216,0.11762195374678042,0.05717289706922157,0.1776600402941968,0.028156715911408003,0.14488491449793806
97,1455,0.055879432947416596,0.44207321335068706,1.197373571471806,0.07126063449141684,0.20814880014267567,0.15377709726072797,0.3610682224717092,0.22455503505882302,0.26564978098712544,0.3805214256140623,0.6719504461143226,0.12669295501544542,0.038790641349895516,0.25589938825835334,2.0555232892845874,0.5506132268732302,0.09620164468154302,0.11277561945014747,0.05453303675692078,0.17389015375722572,0.026965009048815602,0.1438847328927917
98,1470,0.05110751653612455,0.4420387376027959,1.1900649072718412,0.06906848143991473,0.21774906774018277,0.1502925430176214,0.3581900489093406,0.22584493406841988,0.2661994611488274,0.3785535769124899,0.6592376646699387,0.12110655864473396,0.04317759385384101,0.25105077465185754,2.0514074247055136,0.5579024233455598,0.0927651951792241,0.1079292851535143,0.05189317644462044,0.17012026722025508,0.025773302186223646,0.14288455128764532
99,1485,0.04633560012483251,0.4420042618549038,1.1827562430718763,0.06687632838841262,0.22734933533768986,0.1468079887745144,0.3553118753469726,0.22713483307801674,0.2667491413105294,0.3765857282109175,0.6465248832255552,0.11552016227402184,0.04756454635778584,0.2462021610453624,2.0472915601264403,0.5651916198178899,0.08932874567690452,0.10308295085688113,0.04925331613231876,0.16635038068328445,0.024581595323631245,0.1418843696824985
100,1500,0.04156368371353958,0.44196978610701265,1.1754475788719112,0.06468417533691051,0.2369496029351965,0.1433234345314074,0.3524337017846033,0.22842473208761405,0.2672988214722316,0.37461787950934466,0.6338121017811722,0.10993376590330972,0.05195149886173067,0.24135354743886683,2.043175695547368,0.5724808162902213,0.08589229617458538,0.09823661656024862,0.046613455820017524,0.16258049414631337,0.023389888461038844,0.14088418807735215
101,1515,0.03679176730224798,0.4419353103591215,1.1681389146719465,0.06249202228540773,0.2465498705327036,0.13983888028830038,0.34955552822223535,0.2297146310972109,0.26784850163393337,0.37265003080777226,0.6210993203367883,0.10434736953259804,0.056338451365675946,0.23650493383237148,2.039059830968294,0.5797700127625514,0.08245584667226558,0.09339028226361501,0.043973595507716734,0.15881060760934318,0.022198181598446443,0.13988400647220578
102,1530,0.03201985089095505,0.4419008346112303,1.1608302504719812,0.06029986923390518,0.2561501381302098,0.13635432604519293,0.34667735465986627,0.23100453010680821,0.268398181795636,0.3706821821061994,0.608386538892407,0.09876097316188548,0.06072540386962033,0.23165632022587634,2.034943966389222,0.5870592092348828,0.0790193971699471,0.08854394796698273,0.04133373519541639,0.15504072107237166,0.021006474735853597,0.13888382486705986
103,1545,0.027247934479663893,0.4418663588633378,1.153521586272017,0.05810771618240351,0.2657504057277178,0.1328697718020866,0.3437991810974985,0.2322944291164042,0.2689478619573371,0.36871433340462767,0.5956737574480218,0.09317457679117425,0.06511235637356605,0.22680770661938054,2.030828101810148,0.5943484057072119,0.0755829476676273,0.08369761367034889,0.038693874883115154,0.1512708345354019,0.01981476787326253,0.13788364326191216
104,1560,0.022476018068370962,0.4418318831154475,1.1462129220720516,0.055915563130900736,0.275350673325224,0.12938521755897914,0.34092100753512944,0.23358432812600238,0.26949754211903976,0.3667464847030546,0.5829609760036396,0.0875881804204619,0.06949930887751066,0.2219590930128854,2.026712237231075,0.6016376021795433,0.07214649816530838,0.07885127937371639,0.03605401457081436,0.1475009479984304,0.01862306101066924,0.13688346165676712
105,1575,0.017704101657078475,0.4417974073675559,1.1389042578720865,0.05372341007939818,0.28495094092273066,0.12590066331587213,0.33804283397276036,0.2348742271355997,0.27004722228074196,0.36477863600148175,0.5702481945592566,0.08200178404974956,0.07388626138145549,0.21711047940639028,2.0225963726520026,0.6089267986518747,0.06871004866298924,0.07400494507708344,0.03341415425851357,0.1437310614614593,0.017431354148076394,0.13588328005162031
106,1590,0.012932185245786876,0.44176293161966385,1.1315955936721218,0.051531257027896515,0.2945512085202382,0.12241610907276534,0.33516466041039283,0.23616412614519566,0.2705969024424435,0.36281078729990957,0.5575354131148722,0.0764153876790381,0.0782732138854012,0.21226186579989448,2.018480508072928,0.6162159951242039,0.06527359916066922,0.06915861078045005,0.03077429394621234,0.13996117492448912,0.016239647285484438,0.1348830984464735
107,1605,0.008160268834494833,0.4417284558717727,1.1242869294721571,0.04933910397639418,0.3041514761177453,0.11893155482965878,0.3322864868480242,0.23745402515479253,0.2711465826041455,0.36084293859833716,0.5448226316704883,0.07082899130832643,0.08266016638934603,0.2074132521933989,2.014364643493856,0.623505191596534,0.06183714965835052,0.06431227648381665,0.028134433633911105,0.13619128838751848,0.015047940422892925,0.13388291684132692
108,1620,0.0033883524232019013,0.4416939801238813,1.1169782652721918,0.04714695092489163,0.31375174371525105,0.11544700058655111,0.3294083132856549,0.23874392416439072,0.27169626276584813,0.3588750898967643,0.5321098502261066,0.06524259493761386,0.08704711889329064,0.20256463858690377,2.010248778914783,0.6307943880688662,0.05840070015603116,0.05946594218718437,0.02549457332161076,0.13242140185054696,0.013856233560299636,0.13288273523618166
109,1635,0.0013835639880901418,0.4416595043759899,1.1096696010722271,0.044954797873389296,0.32335201131275815,0.11196244634344432,0.3265301397232865,0.24003382317398714,0.2722459429275499,0.3569072411951919,0.5193970687817226,0.05965619856690196,0.0914340713972357,0.1977160249804084,2.0061329143357103,0.6380835845411958,0.054964250653712465,0.0546196078905512,0.022854713009309524,0.12865151531357677,0.012664526697707679,0.1318825536310344
110,1650,0.006155480399381741,0.4416250286280987,1.102360936872262,0.042762644821887186,0.3329522789102657,0.10847789210033754,0.32365196616091807,0.241323722183584,0.27279562308925165,0.3549393924936195,0.5066842873373392,0.054069802196190286,0.09582102390118075,0.19286741137391306,2.002017049756637,0.6453727810135259,0.05152780115139266,0.04977327359391803,0.020214852697008734,0.12488162877660569,0.011472819835115722,0.13088237202588782
111,1665,0.010927396810674672,0.4415905528802073,1.095052272672297,0.04057049177038463,0.34255254650777234,0.10499333785723008,0.32077379259854943,0.2426136211931813,0.27334530325095385,0.35297154379204665,0.49397150589295613,0.04848340582547794,0.10020797640512558,0.18801879776741748,1.9979011851775645,0.6526619774858564,0.0480913516490733,0.044926939297285085,0.01757499238470772,0.12111174223963506,0.010281112972522877,0.12988219042074167
112,1680,0.01569931322196627,0.4415560771323155,1.0877436084723322,0.03837833871888252,0.35215281410527943,0.10150878361412352,0.317895619036181,0.2439035202027786,0.27389498341265583,0.35100369509047424,0.48125872444857265,0.042897009454766044,0.10459492890907063,0.18317018416092212,1.9937853205984908,0.6599511739581869,0.04465490214675394,0.040080605000652136,0.014935132072406931,0.11734185570266442,0.00908940610993092,0.12888200881559486
113,1695,0.02047122963325876,0.44152160138442476,1.0804349442723673,0.036186185667379966,0.36175308170278564,0.09802422937101629,0.31501744547381216,0.24519341921237547,0.27444466357435804,0.3490358463889016,0.4685459430041896,0.03731061308405392,0.10898188141301546,0.178321570554427,1.9896694560194184,0.6672403704305179,0.041218452644435244,0.035234270704018966,0.012295271760106141,0.1135719691656929,0.00789769924733763,0.12788182721044872
114,1710,0.025243146044551246,0.44148712563653336,1.0731262800724022,0.03399403261587741,0.3713533493002923,0.09453967512790884,0.3121392719114435,0.24648331822197322,0.27499434373606024,0.34706799768732854,0.4558331615598066,0.0317242167133418,0.11336883391696051,0.17347295694793163,1.985553591440346,0.6745295669028488,0.037782003142116105,0.03038793640738624,0.009655411447805351,0.10980208262872226,0.006705992384745674,0.1268816456053019
115,1725,0.03001506245584329,0.4414526498886415,1.0658176158724375,0.031801879564375524,0.3809536168977994,0.09105512088480183,0.3092610983490751,0.24777321723156964,0.2755440238977618,0.34510014898575636,0.4431203801154231,0.026137820342629903,0.11775578642090534,0.16862434334143606,1.9814377268612717,0.6818187633751789,0.03434555363979652,0.02554160211075307,0.007015551135504117,0.10603219609175163,0.005514285522153273,0.12588146400015576
116,1740,0.03478697886713489,0.44141817414074946,1.058508951672473,0.029609726512873635,0.39055388449530737,0.08757056664169549,0.3063829247867069,0.24906311624116606,0.2760937040594633,0.3431323002841842,0.43040759867103917,0.020551423971918448,0.12214273892485084,0.16377572973494026,1.9773218622821984,0.6891079598475094,0.030909104137476717,0.020695267814119456,0.00437569082320266,0.102262309554781,0.004322578659561316,0.12488128239500895
117,1755,0.03841702301799366,0.4404952512590783,1.0517056337502446,0.028208507816422923,0.38281004264713303,0.08482258871307535,0.3043900951448748,0.24936312402431504,0.27586618353128345,0.3376560873865724,0.4162223213929228,0.01581415885869486,0.1272587562677634,0.15831386399481961,1.9717821003635763,0.6949400700868122,0.02665804559999785,0.015258956459585304,0.0008412319457471451,0.0994889737720106,0.004299665502057959,0.1230007802559101
118,1770,0.04204706716885109,0.4395723283774058,1.0449023158280168,0.0268072891199731,0.37506620079896,0.08207461078445566,0.30239726550304313,0.24966313180746402,0.2756386630031027,0.33217987448896125,0.40203704411480556,0.01107689374547216,0.13237477361067662,0.15285199825469853,1.9662423384449528,0.7007721803261151,0.022406987062518313,0.009822645105050709,0.0026932269317090363,0.09671563798924177,0.004276752344554602,0.12112027811681103
119,1785,0.045253888232868356,0.438320111798459,1.038286299252006,0.025699222022727897,0.3677627363603042,0.0795996372122012,0.30073257938474596,0.2495962466946109,0.2751230811159906,0.32700339534064704,0.3873060015582892,0.006654350308551882,0.13776101125961393,0.14716283698424704,1.9601748237747572,0.7095434387130286,0.01785400215168287,0.004167664885125433,0.006559259470552137,0.08860537715986294,0.004687040427582723,0.11891349432021081
120,1800,0.04787840177182101,0.43661482400520213,1.0319279883322985,0.024994498664302922,0.3610651818717532,0.07750028703108369,0.2995193819706252,0.2490245580847925,0.27421115909006843,0.32223931623183444,0.3718240471578471,0.0026648286185784187,0.14351904175850594,0.14116094254341816,1.9533811804783845,0.7175716435136885,0.012885600396428387,0.0017881791812521808,0.010881500198745231,0.0810033159105834,0.007732229306016247,0.11625778353838578
121,1815,0.04882028460342802,0.43360034561247773,1.0263143414124325,0.02545527382915358,0.35611845945053267,0.07648633490017254,0.29961080234859483,0.24699419372614617,0.2721539760819156,0.3186669046531645,0.35417226449190764,7.34372366359981e-05,0.14340791216601745,0.13425537708163682,1.9444893222847304,0.7234527272011597,0.006716813778053776,0.0030124576983234785,0.009932776316864622,0.07486974370210886,0.01842919765190354,0.11667620300735693
122,1830,0.0522318390560752,0.42979449639327405,1.0211508240346239,0.026620561789926445,0.3522300683530446,0.07612847696394964,0.30049082941285343,0.24408209875212172,0.2694045133320573,0.31581482433764396,0.3487848073420028,0.0020553522866322282,0.14394618603517984,0.1268035665711913,1.9343291491046513,0.728035933398075,0.006007423667121925,0.004762249342921354,0.009780902555780902,0.06962383398248218,0.0280850807095252,0.1163104902955463
123,1845,0.0552213238692314,0.4256602509300642,1.016174097534091,0.028078202397895602,0.3487808544655304,0.0760428793411485,0.3016981056820489,0.2408041108077894,0.26636777430239333,0.3132616608804957,0.34285307233613294,0.003723403399174874,0.14475394375504202,0.12464087903509591,1.9236426615042985,0.7320805575815807,0.004996930049510739,0.006730113895291323,0.009959698789027582,0.06474627879088302,0.03730894316831179,0.11561938517052472
124,1860,0.05821080868238804,0.42152600546685437,1.0111973710335571,0.029535843005864315,0.3453316405780149,0.07595728171834648,0.30290538195124395,0.23752612286345842,0.2633310352727294,0.3107084974233467,0.3369213373302631,0.0053914545117179635,0.14556170147490355,0.12247819149900074,1.9129561739039471,0.7361251817650869,0.003986436431900442,0.008697978447660626,0.010138495022273597,0.05986872359928319,0.046532805627098384,0.1149282800455036
125,1875,0.06120029349554379,0.4173917600036441,1.0062206445330237,0.03099348361383325,0.3418824266905003,0.07587168409554512,0.3041126582204394,0.23424813491912588,0.2602942962430652,0.30815533396619843,0.3309896023243928,0.007059505624260831,0.14636945919476596,0.12031550396290558,1.9022696863035948,0.740169805948593,0.0029759428142892563,0.01066584300003015,0.0103172912555205,0.05499116840768381,0.055756668085884975,0.11423717492048135
126,1890,0.06418977830869999,0.41325751454043447,1.0012439180324904,0.03245112422180263,0.33843321280298566,0.07578608647274376,0.3053199344896349,0.230970146974794,0.25725755721340127,0.30560217050905014,0.32505786731852204,0.008727556736803255,0.14717721691462815,0.11815281642680975,1.8915831987032417,0.7442144301320988,0.001965449196678515,0.012633707552399898,0.01049608748876718,0.05011361321608465,0.06498053054467112,0.11354606979545911
127,1905,0.06717926312185618,0.4091232690772242,0.9962671915319569,0.033908764829771565,0.3349839989154715,0.07570048884994218,0.3065272107588304,0.22769215903046214,0.2542208181837373,0.30304900705190163,0.31912613231265174,0.010395607849346122,0.1479849746344899,0.11599012889071458,1.8808967111028898,0.7482590543156049,0.0009549555790675512,0.014601572104769422,0.01067488372201364,0.045236058024484826,0.07420439300345816,0.11285496467043754
128,1920,0.07016874793501238,0.4049890236140139,0.9912904650314238,0.035366405437740944,0.3315347850279564,0.07561489122714082,0.30773448702802564,0.2244141710861296,0.2511840791540729,0.30049584359475356,0.31319439730678145,0.012063658961888546,0.14879273235435253,0.11382744135461875,1.870210223502537,0.7523036784991093,5.553803854363437e-05,0.01656943665713917,0.010853679955260764,0.04035850283288567,0.08342825546224386,0.11216385954541552
129,1935,0.07315823274816813,0.40085477815080406,0.9863137385308905,0.036824046045710324,0.32808557114044223,0.07552929360433969,0.30894176329722134,0.2211361831417975,0.24814734012440876,0.2979426801376053,0.3072626623009107,0.013731710074431192,0.1496004900742145,0.11166475381852292,1.8595237359021835,0.7563483026826159,0.001066031656154598,0.018537301209508916,0.011032476188507223,0.03548094764128584,0.09265211792103045,0.1114727544203935
130,1950,0.07614771756132477,0.3967205326875942,0.9813370120303568,0.038281686653678815,0.32463635725292717,0.07544369598153766,0.3101490395664164,0.2178581951974663,0.24511060109474503,0.2953895166804563,0.3013309272950413,0.015399761186974503,0.15040824779407624,0.1095020662824282,1.8488372483018325,0.7603929268661225,0.0020765252737651174,0.02050516576187822,0.01121127242175346,0.030603392449686462,0.10187598037981749,0.11078164929537171
131,1965,0.07913720237448141,0.39258628722438393,0.9763602855298236,0.03973932726164797,0.32118714336541254,0.0753580983587363,0.31135631583561163,0.21458020725313376,0.24207386206508086,0.29283635322330803,0.29539919228917055,0.01706781229951715,0.15121600551393888,0.10733937874633259,1.8381507607014798,0.7644375510496282,0.003087018891376081,0.022473030314248188,0.01139006865500014,0.02572583725808708,0.11109984283860408,0.11009054417035014
