,tts,1001,1002,1003,1004,1005,1007,1009,1013,1015,1020,1022,1023,PP,MM,FR,KT,JD,PP-r,MM-r,FR-r,KT-r,JD-r
67,1005,3.228910459049137,3.104504931424371,0.38491856935185464,2.501963598296056,4.209681897123936,1.950893413844073,2.4049639657065347,3.2440505456108237,2.658028511543243,2.1297955273432434,5.595375514871795,2.3672028594702703,2.406344114234461,2.342917903637284,6.251482210404633,4.623146724142469,2.790144371404847,2.114991055071615,3.1135182558621075,2.737614696426597,3.6008949392625986,2.988794845208947
68,1020,3.2050061601723234,3.081908543151397,0.35227695785830415,2.46090859733404,4.126013987786838,1.933095362076601,2.36995320032971,3.2143025222943136,2.6336543246972974,2.091163446816216,5.537001408666667,2.342159348764865,2.373475949624089,2.3163795324824337,6.226044345948054,4.5973621200241785,2.7558675554327303,2.0882767544803817,3.0650860398157493,2.710609958218626,3.5578555822019657,2.951758282478741
69,1035,3.18110186129551,3.059312154878423,0.31963534636475366,2.4198535963720236,4.042346078449739,1.9152973103091284,2.334942434952885,3.1845544989778034,2.6092801378513513,2.0525313662891893,5.478627302461538,2.3171158380594594,2.340607785013717,2.2898411613275833,6.200606481491475,4.571577515905888,2.721590739460613,2.0615624538891484,3.0166538237693907,2.683605220010655,3.514816225141333,2.9147217197485356
70,1050,3.1571975624186965,3.036715766605449,0.28699373487120305,2.3787985954100073,3.958678169112641,1.8974992585416564,2.29993166957606,3.1548064756612932,2.584905951005405,2.013899285762162,5.42025319625641,2.292072327354054,2.307739620403345,2.263302790172733,6.175168617034896,4.545792911787599,2.687313923488496,2.034848153297915,2.968221607723032,2.656600481802684,3.4717768680807,2.8776851570183304
71,1065,3.1332932635418835,3.014119378332475,0.25435212337765245,2.337743594447991,3.875010259775543,1.8797012067741838,2.2649209041992346,3.125058452344783,2.5605317641594594,1.975267205235135,5.361879090051282,2.267028816648649,2.2748714557929732,2.2367644190178826,6.149730752578318,4.520008307669308,2.6530371075163792,2.0081338527066817,2.9197893916766735,2.6295957435947126,3.428737511020067,2.8406485942881243
72,1080,3.10938896466507,2.9915229900595013,0.22171051188410207,2.2966885934859746,3.791342350438445,1.8619031550067118,2.22991013882241,3.0953104290282725,2.5361575773135137,1.936635124708108,5.303504983846153,2.2419853059432433,2.242003291182601,2.2102260478630322,6.124292888121739,4.494223703551018,2.6187602915442625,1.9814195521154483,2.8713571756303153,2.6025910053867416,3.385698153959434,2.803612031557919
73,1095,3.0854846657882566,2.9689266017865275,0.18906890039055146,2.2556335925239583,3.707674441101347,1.8441051032392393,2.194899373445585,3.0655624057117623,2.5117833904675675,1.898003044181081,5.245130877641025,2.216941795237838,2.209135126572229,2.183687676708182,6.09885502366516,4.468439099432728,2.5844834755721457,1.954705251524215,2.8229249595839567,2.57558626717877,3.3426587968988013,2.766575468827713
74,1110,3.061580366911443,2.9463302135135536,0.15642728889700086,2.214578591561942,3.6240065317642487,1.826307051471767,2.15988860806876,3.035814382395252,2.4874092036216213,1.8593709636540539,5.186756771435897,2.1918982845324324,2.176266961961857,2.1571493055533315,6.0734171592085815,4.442654495314438,2.5502066596000286,1.9279909509329816,2.774492743537598,2.548581528970799,3.2996194398381684,2.729538906097508
75,1125,3.0376760680346298,2.9237338252405793,0.12378567740345048,2.1735235905999257,3.5403386224271505,1.8085089997042947,2.1248778426919346,3.0060663590787415,2.4630350167756756,1.8207388831270268,5.128382665230769,2.166854773827027,2.143398797351485,2.130610934398481,6.047979294752003,4.416869891196147,2.5159298436279114,1.9012766503417482,2.7260605274912395,2.521576790762828,3.2565800827775355,2.692502343367302
76,1140,3.0137717691578167,2.9011374369676055,0.09114406590989987,2.132468589637909,3.4566707130900522,1.7907109479368224,2.08986707731511,2.9763183357622314,2.43866082992973,1.7821068026,5.070008559025641,2.141811263121622,2.110530632741113,2.104072563243631,6.0225414302954245,4.391085287077857,2.4816530276557947,1.8745623497505148,2.677628311444881,2.494572052554857,3.2135407257169026,2.6554657806370967
77,1155,2.9898674702810033,2.8785410486946317,0.05850245441634927,2.0914135886758927,3.3730028037529545,1.77291289616935,2.054856311938285,2.946570312445721,2.4142866430837837,1.771964959885,5.011634452820513,2.1167677524162163,2.0776624681307414,2.0775341920887804,5.997103565838845,4.365300682959567,2.447376211683678,1.8478480491592815,2.6291960953985223,2.467567314346886,3.1705013686562697,2.618429217906891
78,1170,2.96596317140419,2.855944660421658,0.025860842922799,2.0503585877138764,3.2893348944158562,1.76536766641677,2.0198455465614598,2.916822289129211,2.3899124562378375,1.76182311717,4.953260346615385,2.091724241710811,2.0447943035203693,2.05099582093393,5.971665701382267,4.339516078841276,2.413099395711561,1.8211337485680479,2.5807638793521637,2.4405625761389147,3.127462011595637,2.5813926551766855
79,1185,2.942058872527377,2.833348272148684,0.025602252818171557,2.00930358675186,3.205666985078758,1.7578224366641895,1.9848347811846347,2.887074265812701,2.365538269391892,1.7516812744549999,4.894886240410257,2.0666807310054054,2.011926138909997,2.0244574497790797,5.946227836925688,4.324986291866424,2.378822579739444,1.7944194479768145,2.532331663305805,2.4294097189718213,3.0844226545350044,2.54435609244648
80,1200,2.9181545736505634,2.81075188387571,0.02534366271354412,1.9996519770873853,3.12199907574166,1.7502772069116093,1.94982401580781,2.8573262424961907,2.341164082545946,1.74153943174,4.836512134205128,2.0416372203,1.9790579742996253,1.9979190786242296,5.920789972469109,4.310456504891573,2.344545763767327,1.7677051473855812,2.4838994472594464,2.418256861804728,3.06811238387117,2.5073195297162743
81,1215,2.89425027477375,2.7974134506363106,0.025085072608916677,1.9900003674229105,3.0946069026660417,1.7427319771590288,1.939444700616669,2.82757821917968,2.3167898957,1.731397589025,4.778138028,2.034508390604,1.9637537175944626,1.9713807074693792,5.89535210801253,4.295926717916721,2.31026894779521,1.7540242641317292,2.4678635154981414,2.4071040046376346,3.051802113207336,2.4931370815278933
82,1230,2.8819233459798093,2.7840750173969115,0.02482648250428924,1.9803487577584356,3.0672147295904235,1.7351867474064486,1.9290653854255282,2.8140450968781003,2.30570146646,1.72125574631,4.743375513675,2.0273795609080003,1.9484494608892997,1.9448423363145289,5.869914243555952,4.281396930941869,2.2946342215874997,1.7403433808778772,2.451827583736837,2.3959511474705413,3.0354918425435016,2.4789546333395123
83,1245,2.8695964171858686,2.770736584157512,0.024567892399661798,1.9706971480939608,3.039822556514806,1.7276415176538682,1.918686070234387,2.80051197457652,2.29461303722,1.711113903595,4.70861299935,2.020250731212,1.933145204184137,1.9308106435949146,5.844476379099373,4.266867143967017,2.2789994953797894,1.7266624976240252,2.435791651975532,2.384798290303448,3.0191815718796673,2.4647721851511313
84,1260,2.857269488391928,2.7573981509181125,0.02430930229503436,1.961045538429486,3.0124303834391877,1.720096287901288,1.9083067550432462,2.7869788522749404,2.28352460798,1.70097206088,4.673850485025,2.013121901516,1.9178409474789744,1.9167789508753004,5.819038514642794,4.252337356992166,2.2633647691720795,1.7129816143701733,2.4197557202142272,2.3736454331363546,3.002871301215833,2.4505897369627503
85,1275,2.844942559597987,2.7440597176787134,0.024050712190406918,1.9513939287650113,2.9850382103635695,1.7125510581487078,1.8979274398521053,2.7734457299733606,2.27243617874,1.690830218165,4.6390879707,2.0059930718200003,1.9025366907738115,1.902747258155686,5.793600650186216,4.237807570017314,2.247730042964369,1.6993007311163213,2.4037197884529222,2.362492575969261,2.9865610305519987,2.4364072887743693
86,1290,2.832615630804046,2.730721284439314,0.02379212208577948,1.9417423191005365,2.9576460372879514,1.7050058283961274,1.8875481246609644,2.7599126076717804,2.2613477495,1.68068837545,4.604325456375,1.9988642421240002,1.8872324340686488,1.8887155654360717,5.768162785729637,4.223277783042462,2.232095316756659,1.6856198478624693,2.3876838566916176,2.351339718802168,2.9702507598881644,2.4222248405859883
87,1305,2.8202887020101053,2.7173828511999143,0.023533531981152038,1.9320907094360615,2.9302538642123332,1.6974605986435471,1.8771688094698233,2.7463794853702006,2.25025932026,1.670546532735,4.56956294205,1.9917354124280002,1.871928177363486,1.8746838727164574,5.742724921273058,4.20874799606761,2.2164605905489485,1.6719389646086174,2.3716479249303126,2.3401868616350745,2.95394048922433,2.4080423923976073
88,1320,2.8079617732161646,2.7040444179605148,0.023274941876524596,1.9224390997715868,2.9028616911367155,1.6899153688909667,1.8667894942786825,2.732846363068621,2.23917089102,1.66040469002,4.534800427725,1.984606582732,1.8566239206583233,1.8606521799968432,5.717287056816479,4.194218209092759,2.200825864341238,1.6582580813547654,2.3556119931690076,2.329034004467981,2.937630218560496,2.3938599442092263
89,1335,2.795634844422224,2.6907059847211157,0.023016351771897158,1.912787490107112,2.8754695180610974,1.6823701391383865,1.8564101790875416,2.719313240767041,2.22808246178,1.650262847305,4.5000379134,1.9774777530360002,1.8413196639531606,1.8466204872772287,5.691849192359901,4.179688422117907,2.1851911381335283,1.6445771981009134,2.339576061407703,2.317881147300888,2.921319947896662,2.3796774960208458
90,1350,2.783307915628283,2.677367551481716,0.02275776166726972,1.9031358804426373,2.8480773449854793,1.6748249093858063,1.8460308638964007,2.705780118465461,2.2169940325399997,1.64012100459,4.465275399075,1.9703489233400002,1.8260154072479977,1.8325887945576145,5.666411327903322,4.165158635143055,2.169556411925818,1.6308963148470614,2.323540129646398,2.306728290133795,2.9050096772328278,2.365495047832465
91,1365,2.7709809868343425,2.6640291182423166,0.02249917156264228,1.8934842707781625,2.820685171909861,1.6672796796332259,1.8356515487052598,2.692246996163881,2.2059056032999997,1.629979161875,4.43051288475,1.963220093644,1.810711150542835,1.8185571018380002,5.640973463446743,4.150628848168203,2.1539216857181076,1.6172154315932095,2.3075041978850934,2.295575432966701,2.8886994065689935,2.351312599644084
92,1380,2.7586540580404018,2.6506906850029175,0.022240581458014837,1.8838326611136877,2.793292998834243,1.6597344498806457,1.8252722335141187,2.6787138738623013,2.1948171740599998,1.61983731916,4.395750370425,1.9560912639480001,1.7954068938376722,1.804525409118386,5.6155355989901645,4.136099061193352,2.1382869595103973,1.6035345483393575,2.2914682661237884,2.284422575799608,2.872389135905159,2.337130151455703
93,1395,2.746327129246461,2.637352251763518,0.0219819913533874,1.8741810514492128,2.7659008257586253,1.6521892201280652,1.8148929183229778,2.665180751560721,2.18372874482,1.609695476445,4.3609878560999995,1.9489624342520002,1.7801026371325095,1.7904937163987715,5.590097734533586,4.1215692742185,2.122652233302687,1.5898536650855055,2.275432334362484,2.273269718632515,2.856078865241325,2.322947703267322
94,1410,2.7340002004525203,2.6240138185241184,0.021723401248759957,1.864529441784738,2.738508652683007,1.644643990375485,1.804513603131837,2.6516476292591413,2.17264031558,1.59955363373,4.326225341775,1.941833604556,1.7647983804273468,1.7764620236791573,5.564659870077007,4.107039487243648,2.1070175070949766,1.5761727818316535,2.259396402601179,2.2621168614654215,2.8397685945774906,2.308765255078941
95,1425,2.7216732716585796,2.6106753852847193,0.02146481114413252,1.8548778321202632,2.711116479607389,1.6370987606229046,1.794134287940696,2.6381145069575616,2.16155188634,1.589411791015,4.29146282745,1.9347047748600001,1.749494123722184,1.762430330959543,5.539222005620428,4.0925097002687965,2.0913827808872667,1.5624918985778016,2.2433604708398738,2.250964004298328,2.8234583239136564,2.29458280689056
96,1440,2.709346342864639,2.59733695204532,0.021206221039505077,1.8452262224557885,2.683724306531771,1.6295535308703244,1.7837549727495552,2.624581384655982,2.1504634571,1.5792699483,4.256700313125,1.9275759451640002,1.7341898670170213,1.7483986382399288,5.51378414116385,4.077979913293945,2.0757480546795564,1.5488110153239496,2.227324539078569,2.2398111471312347,2.807148053249822,2.280400358702179
97,1455,2.697019414070698,2.5839985188059202,0.020947630934877635,1.8355746127913137,2.6563321334561527,1.6220083011177442,1.773375657558414,2.6110482623544016,2.13937502786,1.569128105585,4.2219377988,1.920447115468,1.7188856103118586,1.7343669455203146,5.48834627670727,4.063450126319093,2.060113328471846,1.5351301320700976,2.211288607317264,2.2286582899641414,2.790837782585988,2.266217910513798
98,1470,2.684692485276757,2.570660085566521,0.020689040830250197,1.8259230031268388,2.628939960380535,1.6144630713651638,1.7629963423672732,2.597515140052822,2.12828659862,1.55898626287,4.187175284475,1.9133182857720001,1.7035813536066957,1.7203352528007,5.462908412250692,4.0489203393442414,2.0444786022641357,1.5214492488162457,2.1952526755559596,2.217505432797048,2.7745275119221535,2.252035462325417
99,1485,2.6723655564828164,2.5573216523271216,0.02043045072562276,1.816271393462364,2.601547787304917,1.6069178416125836,1.7526170271761323,2.583982017751242,2.11719816938,1.548844420155,4.15241277015,1.9061894560760002,1.688277096901533,1.7063035600810859,5.437470547794113,4.0343905523693895,2.0288438760564254,1.5077683655623937,2.1792167437946546,2.2063525756299547,2.7582172412583192,2.237853014137036
100,1500,2.6600386276888757,2.543983219087722,0.020171860620995317,1.8066197837978892,2.5741556142292987,1.5993726118600031,1.7422377119849914,2.570448895449662,2.10610974014,1.53870257744,4.117650255825,1.8990606263800003,1.6729728401963704,1.6922718673614716,5.412032683337534,4.019860765394538,2.0132091498487155,1.494087482308542,2.1631808120333496,2.1951997184628613,2.741906970594485,2.223670565948655
101,1515,2.647711698894935,2.530644785848323,0.019913270516367876,1.7969681741334145,2.5467634411536806,1.591827382107423,1.7318583967938503,2.556915773148082,2.0950213109,1.528560734725,4.0828877415000004,1.8919317966840001,1.6576685834912075,1.6782401746418574,5.386594818880956,4.005330978419686,1.9975744236410051,1.4804065990546897,2.147144880272045,2.184046861295768,2.7255966999306507,2.209488117760274
102,1530,2.6353847701009943,2.5173063526089234,0.019654680411740438,1.7873165644689397,2.5193712680780624,1.5842821523548425,1.7214790816027095,2.5433826508465023,2.08393288166,1.5184188920100001,4.048125227175,1.8848029669880002,1.6423643267860448,1.664208481922243,5.361156954424377,3.9908011914448345,1.9819396974332948,1.466725715800838,2.13110894851074,2.1728940041286746,2.7092864292668164,2.195305669571893
103,1545,2.6230578413070536,2.503967919369524,0.019396090307112996,1.777664954804465,2.4919790950024447,1.5767369226022623,1.7110997664115686,2.529849528544922,2.07284445242,1.508277049295,4.01336271285,1.8776741372920003,1.6270600700808822,1.6501767892026287,5.335719089967798,3.976271404469983,1.9663049712255845,1.4530448325469858,2.1150730167494354,2.1617411469615813,2.692976158602982,2.181123221383512
104,1560,2.610730912513113,2.4906294861301244,0.019137500202485558,1.76801334513999,2.4645869219268266,1.569191692849682,1.7007204512204277,2.5163164062433423,2.06175602318,1.49813520658,3.978600198525,1.8705453075960001,1.6117558133757193,1.6361450964830144,5.310281225511219,3.9617416174951314,1.9506702450178741,1.439363949293134,2.0990370849881304,2.150588289794488,2.676665887939148,2.1669407731951313
105,1575,2.598403983719172,2.4772910528907253,0.018878910097858116,1.7583617354755152,2.4371947488512085,1.5616464630971016,1.6903411360292866,2.5027832839417625,2.05066759394,1.487993363865,3.9438376842,1.8634164779000002,1.5964515566705564,1.6221134037634002,5.284843361054641,3.9472118305202795,1.935035518810164,1.4256830660392819,2.0830011532268253,2.1394354326273946,2.6603556172753136,2.15275832500675
106,1590,2.586077054925231,2.4639526196513257,0.018620319993230678,1.7487101258110405,2.4098025757755903,1.5541012333445214,1.6799618208381457,2.4892501616401828,2.0395791647,1.47785152115,3.909075169875,1.8562876482040003,1.5811472999653937,1.608081711043786,5.259405496598062,3.932682043545428,1.9194007926024539,1.41200218278543,2.0669652214655208,2.128282575460301,2.6440453466114793,2.1385758768183694
107,1605,2.5737501261312903,2.450614186411926,0.018361729888603236,1.7390585161465657,2.382410402699972,1.546556003591941,1.6695825056470048,2.4757170393386025,2.02849073546,1.467709678435,3.87431265555,1.8491588185080001,1.565843043260231,1.5940500183241715,5.233967632141484,3.918152256570576,1.9037660663947436,1.3983212995315781,2.0509292897042157,2.117129718293208,2.627735075947645,2.1243934286299884
108,1620,2.5614231973373496,2.437275753172527,0.018103139783975798,1.7294069064820907,2.3550182296243545,1.5390107738393608,1.659203190455864,2.4621839170370228,2.01740230622,1.45756783572,3.839550141225,1.8420299888120002,1.5505387865550682,1.5800183256045572,5.2085297676849045,3.9036224695957245,1.8881313401870332,1.3846404162777262,2.034893357942911,2.1059768611261145,2.6114248052838107,2.1102109804416074
109,1635,2.549096268543409,2.4239373199331276,0.017844549679348357,1.719755296817616,2.3276260565487363,1.5314655440867804,1.648823875264723,2.448650794735443,2.00631387698,1.447425993005,3.8047876269,1.8349011591160003,1.5352345298499055,1.565986632884943,5.183091903228326,3.8890926826208725,1.8724966139793229,1.3709595330238742,2.018857426181606,2.094824003959021,2.5951145346199764,2.0960285322532264
110,1650,2.536769339749468,2.410598886693728,0.017585959574720915,1.7101036871531412,2.300233883473118,1.5239203143342002,1.638444560073582,2.435117672433863,1.99522544774,1.43728415029,3.770025112575,1.8277723294200001,1.5199302731447428,1.5519549401653288,5.1576540387717476,3.874562895646021,1.8568618877716128,1.3572786497700222,2.0028214944203016,2.0836711467919278,2.578804263956142,2.0818460840648454
111,1665,2.5244424109555275,2.397260453454329,0.017327369470093477,1.7004520774886664,2.2728417103975,1.51637508458162,1.628065244882441,2.421584550132283,1.9841370185,1.427142307575,3.7352625982500003,1.8206434997240002,1.50462601643958,1.5379232474457143,5.132216174315168,3.860033108671169,1.8412271615639024,1.3435977665161702,1.9867855626589965,2.0725182896248344,2.562493993292308,2.0676636358764644
112,1680,2.5121154821615868,2.3839220202149294,0.01706877936546604,1.6908004678241917,2.245449537321882,1.5088298548290395,1.6176859296913002,2.4080514278307033,1.9730485892599998,1.41700046486,3.700500083925,1.8135146700280003,1.4893217597344173,1.5238915547261,5.10677830985859,3.8455033216963175,1.8255924353561923,1.3299168832623183,1.9707496308976917,2.061365432457741,2.5461837226284736,2.0534811876880834
113,1695,2.499788553367646,2.37058358697553,0.016810189260838597,1.681148858159717,2.218057364246264,1.5012846250764593,1.6073066145001593,2.3945183055291235,1.9619601600199998,1.4068586221450001,3.6657375696,1.8063858403320001,1.4740175030292546,1.5098598620064858,5.081340445402011,3.8309735347214655,1.809957709148482,1.3162360000084663,1.954713699136387,2.0502125752906477,2.5298734519646393,2.0392987394997024
114,1710,2.4874616245737053,2.3572451537361303,0.016551599156211155,1.6714972484952422,2.190665191170646,1.4937393953238791,1.5969272993090184,2.3809851832275433,1.9508717307799999,1.3967167794300002,3.630975055275,1.7992570106360002,1.4587132463240917,1.4958281692868716,5.055902580945432,3.816443747746614,1.7943229829407716,1.3025551167546143,1.938677767375082,2.0390597181235544,2.5135631813008055,2.0251162913113214
115,1725,2.475134695779764,2.343906720496731,0.016293009051583717,1.6618456388307672,2.163273018095028,1.4861941655712987,1.5865479841178773,2.3674520609259635,1.93978330154,1.386574936715,3.59621254095,1.7921281809400003,1.443408989618929,1.4817964765672573,5.030464716488853,3.801913960771762,1.7786882567330615,1.2888742335007624,1.9226418356137773,2.0279068609564614,2.497252910636971,2.0109338431229404
116,1740,2.462807766985824,2.3305682872573317,0.016034418946956275,1.6521940291662924,2.13588084501941,1.4786489358187183,1.5761686689267365,2.3539189386243837,1.9286948723,1.376433094,3.561450026625,1.784999351244,1.4281047329137664,1.4677647838476429,5.005026852032275,3.7873841737969105,1.7630535305253512,1.2751933502469104,1.9066059038524723,2.0167540037893676,2.480942639973137,1.9967513949345594
117,1755,2.450480838191883,2.317229854017932,0.015775828842328837,1.6425424195018177,2.127020936676094,1.471103706066138,1.5657893537355956,2.3403858163228035,1.91760644306,1.3706083087316667,3.5266875123,1.7778705215480002,1.4128004762086035,1.4537330911280286,4.979588987575696,3.7728543868220585,1.747418804317641,1.2615124669930584,1.8905699720911675,2.0056011466222747,2.4646323693093026,1.9825689467461785
118,1770,2.438153909397942,2.303891420778533,0.015517238737701396,1.632890809837343,2.1181610283327776,1.4635584763135578,1.5554100385444547,2.3268526940212237,1.90651801382,1.3647835234633334,3.491924997975,1.7707416918520003,1.3974962195034408,1.4397013984084144,4.954151123119117,3.758324599847207,1.7317840781099307,1.2478315837392064,1.8745340403298627,1.9944482894551812,2.4483220986454683,1.9683864985577977
119,1785,2.4258269806040014,2.2905529875391335,0.015258648633073956,1.623239200172868,2.109301119989462,1.4560132465609774,1.5450307233533138,2.313319571719644,1.89542958458,1.3589587381950001,3.4571624836500003,1.763612862156,1.3821919627982782,1.4256697056888,4.928713258662539,3.7472740148900026,1.7161493519022204,1.2341507004853545,1.858498108568558,1.9890017185154527,2.432011827981634,1.9542040503694167
120,1800,2.4135000518100607,2.277214554299734,0.015000058528446516,1.6135875905083932,2.1004412116461455,1.4484680168083972,1.5346514081621727,2.2997864494180638,1.88434115534,1.3531339529266666,3.4223999693250002,1.7564840324600002,1.3668877060931153,1.4116380129691857,4.903275394205959,3.736223429932798,1.70051462569451,1.2204698172315025,1.842462176807253,1.983555147575724,2.429127151480438,1.9400216021810357
121,1815,2.40117312301612,2.263876121060335,0.014741468423819076,1.6039359808439184,2.0915813033028297,1.440922787055817,1.5242720929710318,2.286253327116484,1.8732527261,1.3473091676583333,3.387637455,1.7493552027640002,1.3585269388313985,1.3976063202495714,4.877837529749381,3.7251728449755936,1.6848798994868,1.212389873053797,1.8330154648309966,1.9781085766359956,2.426242474979242,1.9302104997149727
122,1830,2.3923329712624564,2.2505376878209353,0.014482878319191636,1.5942843711794437,2.0827213949595134,1.4333775573032366,1.513892777779891,2.272720204814904,1.86216429686,1.34148438239,3.36645086955,1.742226373068,1.3501661715696816,1.3835746275299572,4.852399665292802,3.714122260018389,1.675430170445143,1.2043099288760915,1.82356875285474,1.9726620056962672,2.4233577984780457,1.9203993972489097
123,1845,2.3834928195087928,2.237199254581536,0.014224288214564196,1.584632761514969,2.0738614866161975,1.4258323275506561,1.5035134625887498,2.259187082513324,1.85107586762,1.3356595971216667,3.3452642841,1.7350975433720002,1.3418054043079648,1.3750587338463902,4.826961800836224,3.7030716750611847,1.6659804414034862,1.196229984698386,1.8141220408784835,1.9672154347565385,2.42047312197685,1.9105882947828468
124,1860,2.374652667755129,2.2238608213421367,0.013965698109936756,1.5749811518504941,2.065001578272881,1.418287097798076,1.4931341473976092,2.2456539602117442,1.83998743838,1.3298348118533334,3.32407769865,1.7279687136760002,1.333444637046248,1.3665428401628232,4.801523936379645,3.6920210901039803,1.6565307123618294,1.1881500405206804,1.804675328902227,1.96176886381681,2.4175884454756535,1.9007771923167838
125,1875,2.365812516001465,2.210522388102737,0.013707108005309316,1.5653295421860194,2.0561416699295654,1.4107418680454957,1.482754832206468,2.2321208379101645,1.82889900914,1.324010026585,3.3028911132000003,1.72083988398,1.325083869784531,1.3580269464792563,4.776086071923066,3.680970505146776,1.6470809833201727,1.1800700963429749,1.7952286169259704,1.9563222928770816,2.4147037689744573,1.8909660898507208
126,1890,2.3569723642478015,2.1971839548633376,0.013448517900681876,1.5556779325215444,2.047281761586249,1.4031966382929153,1.4723755170153272,2.2185877156085847,1.8178105799,1.3181852413166668,3.28170452775,1.7137110542840002,1.3167231025228143,1.3495110527956893,4.7506482074664875,3.6699199201895714,1.6376312542785159,1.1719901521652694,1.785781904949714,1.950875721937353,2.4118190924732614,1.8811549873846578
127,1905,2.348132212494138,2.1838455216239385,0.013189927796054435,1.5460263228570696,2.0384218532429332,1.395651408540335,1.4619962018241863,2.2050545933070045,1.80672215066,1.3123604560483333,3.2605179423,1.7065822245880002,1.3083623352610976,1.3409951591121223,4.725210343009909,3.658869335232367,1.628181525236859,1.1639102079875638,1.7763351929734574,1.9454291509976245,2.408934415972065,1.8713438849185948
128,1920,2.3392920607404744,2.170507088384539,0.012931337691426995,1.5363747131925949,2.0295619448996174,1.3881061787877549,1.4516168866330452,2.1915214710054247,1.79563372142,1.30653567078,3.23933135685,1.699453394892,1.3000015679993806,1.3324792654285553,4.69977247855333,3.6478187502751624,1.6187317961952021,1.1558302638098583,1.7668884809972007,1.939982580057896,2.4060497394708693,1.8615327824525318
129,1935,2.3304519089868108,2.1571686551451394,0.012672747586799555,1.52672310352812,2.020702036556301,1.3805609490351745,1.4412375714419046,2.177988348703845,1.78454529218,1.3007108855116667,3.2181447714,1.6923245651960002,1.2916408007376639,1.3239633717449881,4.674334614096751,3.636768165317958,1.6092820671535453,1.1477503196321528,1.7574417690209443,1.9345360091181676,2.403165062969673,1.8517216799864689
130,1950,2.321611757233147,2.1438302219057404,0.012414157482172115,1.5170714938636451,2.0118421282129852,1.3730157192825942,1.4308582562507635,2.164455226402265,1.7734568629399998,1.2948861002433334,3.1969581859500003,1.6851957355000002,1.283280033475947,1.3154474780614211,4.648896749640173,3.6257175803607535,1.5998323381118884,1.1396703754544473,1.7479950570446878,1.929089438178439,2.4002803864684767,1.8419105775204059
131,1965,2.312771605479483,2.130491788666341,0.012155567377544675,1.5074198841991704,2.002982219869669,1.3654704895300138,1.4204789410596226,2.150922104100685,1.7623684336999998,1.289061314975,3.1757716005,1.678066905804,1.2749192662142301,1.3069315843778542,4.623458885183593,3.614666995403549,1.5903826090702315,1.1315904312767417,1.7385483450684314,1.9236428672387105,2.397395709967281,1.832099475054343
132,1980,2.3039314537258195,2.1171533554269413,0.011896977272917235,1.4977682745346956,1.994122311526353,1.3579252597774336,1.4100996258684817,2.137388981799105,1.7512800044599999,1.2832365297066668,3.1545850150500003,1.6709380761080002,1.2665584989525134,1.2984156906942872,4.598021020727015,3.6036164104463446,1.5809328800285747,1.1235104870990362,1.7291016330921747,1.918196296298982,2.3945110334660846,1.82228837258828
133,1995,2.295091301972156,2.1038149221875417,0.011638387168289795,1.4881166648702209,1.985262403183037,1.3503800300248532,1.3997203106773406,2.1238558594975254,1.74019157522,1.2774117444383335,3.1333984296,1.6638092464120002,1.2581977316907964,1.2898997970107202,4.572583156270436,3.59256582548914,1.571483150986918,1.1154305429213307,1.7196549211159182,1.9127497253592534,2.3916263569648883,1.812477270122217
134,2010,2.2862511502184923,2.0904764889481426,0.011379797063662355,1.4784650552057461,1.976402494839721,1.342834800272273,1.3893409954861997,2.110322737195945,1.72910314598,1.27158695917,3.11221184415,1.656680416716,1.2498369644290797,1.2813839033271532,4.547145291813857,3.5815152405319357,1.5620334219452612,1.1073505987436252,1.7102082091396618,1.907303154419525,2.3887416804636925,1.8026661676561542
135,2025,2.2774109984648288,2.077138055708743,0.011121206959034916,1.4688134455412714,1.967542586496405,1.3352895705196928,1.3789616802950588,2.0967896148943654,1.71801471674,1.2657621739016667,3.0910252587000002,1.6495515870200002,1.241476197167363,1.2728680096435863,4.521707427357279,3.5704646555747312,1.5525836929036043,1.0992706545659197,1.700761497163405,1.9018565834797965,2.3858570039624962,1.792855065190091
136,2040,2.268570846711165,2.0637996224693436,0.010862616854407476,1.4591618358767966,1.9586826781530888,1.3277443407671123,1.368582365103918,2.0832564925927857,1.7069262875,1.2599373886333334,3.06983867325,1.6424227573240002,1.233115429905646,1.2643521159600193,4.4962695629007,3.559414070617527,1.5431339638619475,1.0911907103882141,1.6913147851871486,1.8964100125400678,2.3829723274613004,1.7830439627240282
137,2055,2.259730694957501,2.050461189229944,0.010604026749780034,1.4495102262123216,1.9498227698097728,1.3201991110145321,1.358203049912777,2.0697233702912055,1.69583785826,1.254112603365,3.0486520878000003,1.635293927628,1.2247546626439292,1.2558362222764523,4.470831698444121,3.5483634856603223,1.5336842348202906,1.0831107662105086,1.6818680732108922,1.8909634416003394,2.380087650960104,1.773232860257965
138,2070,2.2508905432038375,2.037122755990545,0.010345436645152594,1.4398586165478469,1.9409628614664567,1.3126538812619517,1.347823734721636,2.0561902479896257,1.68474942902,1.2482878180966668,3.02746550235,1.6281650979320001,1.2163938953822124,1.2473203285928853,4.445393833987543,3.537312900703118,1.5242345057786337,1.075030822032803,1.6724213612346355,1.885516870660611,2.377202974458908,1.7634217577919022
